,Column,Selected feature,Feature ranking
1173,1173,False,955
1174,1174,False,665
1175,1175,False,870
1176,1176,False,100
1177,1177,False,919
1178,1178,False,185
1179,1179,False,913
1180,1180,True,1
1181,1181,False,1025
1182,1182,False,507
1183,1183,False,787
1184,1184,False,226
1185,1185,False,964
1186,1186,False,624
1187,1187,False,332
1188,1188,False,1032
1189,1189,False,464
1190,1190,False,344
1191,1191,False,444
1192,1192,False,670
1193,1193,False,49
1194,1194,False,89
1195,1195,False,146
1196,1196,False,400
1197,1197,False,881
1198,1198,True,1
1199,1199,False,56
1200,1200,False,818
1201,1201,False,575
1202,1202,False,775
1203,1203,False,98
1204,1204,False,499
1205,1205,False,495
1206,1206,False,1014
1207,1207,False,614
1208,1208,False,390
1209,1209,False,460
1210,1210,False,946
1211,1211,False,873
1212,1212,False,200
1213,1213,False,1016
1214,1214,False,694
1215,1215,False,789
1216,1216,False,227
1217,1217,False,774
1218,1218,False,737
1219,1219,False,187
1220,1220,False,773
1221,1221,False,667
1222,1222,False,689
1223,1223,False,599
1224,1224,False,867
1225,1225,False,792
1226,1226,False,220
1227,1227,False,7
1228,1228,False,208
1229,1229,False,434
1230,1230,False,360
1231,1231,False,365
1232,1232,False,186
1233,1233,False,315
1234,1234,True,1
1235,1235,False,211
1236,1236,False,291
1237,1237,False,248
1238,1238,False,634
1239,1239,False,306
1240,1240,False,1037
1241,1241,False,570
1242,1242,True,1
1243,1243,False,41
1244,1244,False,782
1245,1245,False,650
1246,1246,False,990
1247,1247,False,953
1248,1248,False,986
1249,1249,True,1
1250,1250,False,1001
1251,1251,False,465
1252,1252,False,720
1253,1253,False,868
1254,1254,True,1
1255,1255,False,690
1256,1256,False,1020
1257,1257,False,275
1258,1258,False,288
1259,1259,False,63
1260,1260,False,659
1261,1261,True,1
1262,1262,False,424
1263,1263,False,361
1264,1264,False,844
1265,1265,True,1
1266,1266,False,241
1267,1267,True,1
1268,1268,False,346
1269,1269,False,561
1270,1270,False,801
1271,1271,False,88
1272,1272,False,231
1273,1273,True,1
1274,1274,False,971
1275,1275,False,931
1276,1276,False,316
1277,1277,False,234
1278,1278,False,371
1279,1279,False,903
1280,1280,False,938
1281,1281,False,977
1282,1282,False,422
1283,1283,False,849
1284,1284,False,307
1285,1285,False,121
1286,1286,True,1
1287,1287,True,1
1288,1288,True,1
1289,1289,False,885
1290,1290,False,627
1291,1291,False,766
1292,1292,True,1
1293,1293,False,947
1294,1294,False,4
1295,1295,False,42
1296,1296,False,513
1297,1297,False,411
1298,1298,False,858
1299,1299,False,856
1300,1300,True,1
1301,1301,False,527
1302,1302,True,1
1303,1303,False,923
1304,1304,False,983
1305,1305,True,1
1306,1306,False,728
1307,1307,False,414
1308,1308,False,699
1309,1309,False,1045
1310,1310,False,1080
1311,1311,False,1229
1312,1312,False,1121
1313,1313,False,1043
1314,1314,False,702
1315,1315,False,1228
1316,1316,False,1085
1317,1317,False,388
1318,1318,False,448
1319,1319,False,812
1320,1320,False,979
1321,1321,False,521
1322,1322,False,393
1323,1323,False,862
1324,1324,True,1
1325,1325,False,403
1326,1326,False,934
1327,1327,True,1
1328,1328,False,925
1329,1329,False,656
1330,1330,False,940
1331,1331,False,995
1332,1332,False,435
1333,1333,False,87
1334,1334,False,703
1335,1335,True,1
1336,1336,True,1
1337,1337,False,660
1338,1338,False,415
1339,1339,False,11
1340,1340,False,876
1341,1341,False,895
1342,1342,False,421
1343,1343,False,1053
1344,1344,False,1109
1345,1345,False,1262
1346,1346,False,1067
1347,1347,False,1048
1348,1348,False,1187
1349,1349,False,1110
1350,1350,False,1105
1351,1351,False,1040
1352,1352,False,954
1353,1353,True,1
1354,1354,False,21
1355,1355,False,916
1356,1356,False,777
1357,1357,False,898
1358,1358,True,1
1359,1359,False,1195
1360,1360,False,633
1361,1361,True,1
1362,1362,False,893
1363,1363,False,997
1364,1364,False,347
1365,1365,True,1
1366,1366,False,927
1367,1367,False,894
1368,1368,False,942
1369,1369,True,1
1370,1370,False,700
1371,1371,False,469
1372,1372,False,832
1373,1373,False,488
1374,1374,False,350
1375,1375,False,152
1376,1376,False,276
1377,1377,False,526
1378,1378,False,181
1379,1379,False,323
1380,1380,True,1
1381,1381,False,51
1382,1382,False,191
1383,1383,False,78
1384,1384,True,1
1385,1385,False,223
1386,1386,False,103
1387,1387,True,1
1388,1388,False,538
1389,1389,True,1
1390,1390,False,494
1391,1391,False,771
1392,1392,False,389
1393,1393,False,24
1394,1394,False,326
1395,1395,False,882
1396,1396,False,482
1397,1397,False,329
1398,1398,False,701
1399,1399,False,681
1400,1400,False,829
1401,1401,False,713
1402,1402,True,1
1403,1403,False,219
1404,1404,False,987
1405,1405,False,57
1406,1406,False,751
1407,1407,False,619
1408,1408,False,952
1409,1409,False,213
1410,1410,True,1
1411,1411,False,901
1412,1412,False,718
1413,1413,False,605
1414,1414,False,698
1415,1415,False,793
1416,1416,False,827
1417,1417,False,950
1418,1418,False,874
1419,1419,False,1033
1420,1420,False,957
1421,1421,False,956
1422,1422,False,967
1423,1423,False,663
1424,1424,False,933
1425,1425,False,453
1426,1426,False,428
1427,1427,False,352
1428,1428,True,1
1429,1429,False,409
1430,1430,False,86
1431,1431,False,785
1432,1432,False,564
1433,1433,False,932
1434,1434,False,889
1435,1435,False,1024
1436,1436,False,746
1437,1437,False,571
1438,1438,False,407
1439,1439,True,1
1440,1440,True,1
1441,1441,False,738
1442,1442,False,249
1443,1443,False,939
